frame_number,time_seconds,mean_brightness,perceived_luminance,sharpness,normalized_sharpness
7840,261.3333333333333,126.3085708618164,137.5291748046875,212.76598620182915,35.442235012263446
7841,261.3666666666667,125.732666015625,136.95106506347656,211.08211515433342,35.16173832921243
7842,261.4,126.422607421875,137.6820068359375,209.6721016576073,34.92686042126513
7843,261.43333333333334,126.11690521240234,137.38018798828125,209.36695644829842,34.876029795495214
7844,261.46666666666664,126.13922119140625,137.42620849609375,208.52901282394103,34.73644641851065
7845,261.5,126.65480041503906,137.9866180419922,207.31669319051917,34.53450005422214
7846,261.53333333333336,126.18789672851562,137.5052490234375,206.5136458318449,34.40072964420411
7847,261.56666666666666,126.4330062866211,137.77206420898438,205.63915797823725,34.25505878498354
7848,261.6,127.06684875488281,138.4507598876953,204.8698365157738,34.1269063835619
7849,261.6333333333333,126.84642028808594,138.23526000976562,203.1098326362597,33.833727608919496
7850,261.6666666666667,127.22044372558594,138.63307189941406,200.94067177578623,33.47239208547086
7851,261.7,128.04835510253906,139.51295471191406,201.361512344264,33.54249506855076
7852,261.73333333333335,129.0708770751953,140.62657165527344,204.5949951774607,34.081123730622544
7853,261.76666666666665,129.61656188964844,141.1866455078125,198.47806662158726,33.062175057008716
7854,261.8,130.51055908203125,142.10812377929688,195.04108024235532,32.489647083147645
7855,261.8333333333333,131.2379150390625,142.8713836669922,192.25506992258363,32.02555771311896
7856,261.8666666666667,131.93971252441406,143.6222381591797,190.70022810554033,31.766554523416115
7857,261.9,132.69822692871094,144.43894958496094,189.44015624927067,31.556653666331357
7858,261.93333333333334,133.43917846679688,145.2375946044922,188.6591555726575,31.42655575914518
7859,261.96666666666664,134.13731384277344,145.98683166503906,186.065634162053,30.99453089941602
7860,262.0,134.72726440429688,146.63351440429688,185.3839983597811,30.88098504216618
7861,262.03333333333336,135.222900390625,147.16876220703125,185.09207368821205,30.832356673504787
7862,262.06666666666666,135.56564331054688,147.54676818847656,185.56782262729593,30.911606209611797
7863,262.1,136.00462341308594,148.015625,185.30264129928892,30.867432706525772
7864,262.1333333333333,136.2320556640625,148.26080322265625,185.89603394644126,30.966279152944946
7865,262.1666666666667,136.3392791748047,148.40171813964844,187.6730589312432,31.26229327746892
7866,262.2,136.66583251953125,148.757080078125,188.69196084032015,31.432020410835495
7867,262.23333333333335,136.8695526123047,148.99911499023438,213.07442321191274,35.493613981209606
7868,262.26666666666665,136.821533203125,148.94851684570312,206.5931968509541,34.41398113221243
7869,262.3,136.86550903320312,149.0063018798828,203.51046537357507,33.90046440215894
7870,262.3333333333333,136.8183135986328,148.9700927734375,201.3532286843613,33.54111518905838
7871,262.3666666666667,136.90011596679688,149.07115173339844,199.97760416650954,33.311965745011044
7872,262.4,136.93502807617188,149.12596130371094,198.30814910670043,33.033870455306044
7873,262.43333333333334,136.8401336669922,149.05125427246094,197.93909914369937,32.97239467267064
7874,262.46666666666664,136.8309783935547,149.05921936035156,197.86843991091166,32.96062436493042
7875,262.5,136.72418212890625,148.9667510986328,197.80113377690364,32.94941261129505
7876,262.53333333333336,136.61074829101562,148.86026000976562,197.2986737711328,32.86571358624553
7877,262.56666666666666,136.6199493408203,148.89073181152344,197.27239195958705,32.861335601972854
7878,262.6,136.82644653320312,149.1101837158203,197.88970003839793,32.96416584469516
7879,262.6333333333333,136.77740478515625,149.0780029296875,197.33838686325632,32.87232893284878
7880,262.6666666666667,136.6173095703125,148.91993713378906,196.28880062351092,32.697490450256886
7881,262.7,136.79075622558594,149.0993194580078,195.88694443104845,32.63054985571619
7882,262.73333333333335,136.65863037109375,149.0043182373047,215.15420283489263,35.84006051379328
7883,262.76666666666665,136.43809509277344,148.76976013183594,208.23755834703604,34.68789637416266
7884,262.8,136.36721801757812,148.68455505371094,204.8038093040665,34.11590767086204
7885,262.8333333333333,136.07583618164062,148.3730926513672,200.98449122188666,33.47969146228631
7886,262.8666666666667,135.81747436523438,148.11399841308594,198.60554590767978,33.08341036297816
7887,262.9,135.62025451660156,147.8977813720703,197.49918643703174,32.89911468176173
7888,262.93333333333334,135.3287811279297,147.59658813476562,196.07500189142846,32.66187618200349
7889,262.96666666666664,135.0404815673828,147.2985382080078,197.329450713511,32.87084036258888
7890,263.0,134.7812042236328,147.04200744628906,197.30989823763818,32.86758334083776
7891,263.03333333333336,134.5286102294922,146.7913055419922,199.60251687775082,33.24948427381531
7892,263.06666666666666,134.62966918945312,146.9151611328125,199.92847511341503,33.30378190192226
7893,263.1,134.7576446533203,147.0779571533203,200.23449604540176,33.354758404246546
7894,263.1333333333333,134.69464111328125,147.0442657470703,200.99598667158145,33.48160635684689
7895,263.1666666666667,134.59132385253906,146.96275329589844,201.05354311256048,33.49119402141708
7896,263.2,134.64498901367188,147.04566955566406,202.16588634321403,33.67648646829215
7897,263.23333333333335,134.73890686035156,147.1926727294922,225.84103200612432,37.620256295009035
7898,263.26666666666665,134.60818481445312,147.08468627929688,217.19972653117554,36.18080074610673
7899,263.3,134.6320343017578,147.1505126953125,211.42047402742242,35.218101636677986
7900,263.3333333333333,134.7445526123047,147.30233764648438,208.18134644838366,34.6785326814123
7901,263.3666666666667,135.13214111328125,147.74313354492188,206.14968894447992,34.3401022583771
7902,263.4,135.49752807617188,148.15431213378906,205.63646554226136,34.254610283085675
7903,263.43333333333334,135.45045471191406,148.12167358398438,204.27508823152294,34.027834117172645
7904,263.46666666666664,135.3808135986328,148.05101013183594,203.79327301317292,33.94757406947382
7905,263.5,135.18377685546875,147.842041015625,204.93213346700136,34.1372837151334
7906,263.53333333333336,134.9508514404297,147.597900390625,204.54301166833645,34.07246439658127
7907,263.56666666666666,134.80630493164062,147.44544982910156,204.54338154915234,34.07252601076611
7908,263.6,134.60533142089844,147.23883056640625,204.90116606294245,34.13212521197241
7909,263.6333333333333,134.486328125,147.12039184570312,203.70221836312217,33.93240632408525
7910,263.6666666666667,134.4474639892578,147.0936737060547,203.00448202730558,33.816178464397424
7911,263.7,134.33180236816406,146.96408081054688,202.86569393577886,33.793059354785015
7912,263.73333333333335,134.3625030517578,147.0030975341797,221.84057868048038,36.95386685253224
7913,263.76666666666665,134.42294311523438,147.06521606445312,213.78313850240824,35.61167069850227
7914,263.8,134.48684692382812,147.13735961914062,209.01595375583514,34.817560299791054
7915,263.8333333333333,134.5870361328125,147.24273681640625,206.73013647726975,34.436792327295876
7916,263.8666666666667,134.67466735839844,147.35069274902344,205.00745844362268,34.14983123539904
7917,263.9,134.81195068359375,147.50607299804688,203.23547787541162,33.854657402133576
7918,263.93333333333334,134.96343994140625,147.6879425048828,202.11669268850366,33.66829186396426
7919,263.96666666666664,135.1604766845703,147.91175842285156,202.3034177237533,33.6993962368959
7920,264.0,135.34854125976562,148.1318817138672,203.074297834412,33.827808275567946
7921,264.03333333333336,135.55487060546875,148.3905029296875,203.34010609403796,33.87208621197141
7922,264.06666666666666,135.8052520751953,148.6925048828125,203.18461998432974,33.84618557183717
7923,264.1,136.0592498779297,149.0057373046875,203.0057918511723,33.81639665286889
7924,264.1333333333333,136.30384826660156,149.3057861328125,203.0410652848718,33.82227244791106
7925,264.1666666666667,136.5447540283203,149.60845947265625,203.0820292665072,33.829096165790396
7926,264.2,136.79705810546875,149.92665100097656,203.6081003684378,33.916728291397625
7927,264.23333333333335,137.09234619140625,150.31764221191406,230.8766121578792,38.45907559290324
7928,264.26666666666665,137.36749267578125,150.64881896972656,224.40580295124354,37.38117801766042
7929,264.3,137.6612548828125,150.99908447265625,221.19723138486134,36.8466990366004
7930,264.3333333333333,137.75747680664062,151.15211486816406,218.4612027391938,36.39093553797404
7931,264.3666666666667,137.94656372070312,151.4044952392578,217.05907401685857,36.15737106377603
7932,264.4,138.06259155273438,151.5788116455078,216.61280860944456,36.0830328496199
7933,264.43333333333334,138.1748504638672,151.765380859375,214.82071224460657,35.7845081574872
7934,264.46666666666664,138.338134765625,151.98927307128906,214.26385897199128,35.69174838461328
7935,264.5,138.59005737304688,152.3054656982422,212.2053804927954,35.34885016422696
7936,264.53333333333336,138.7467041015625,152.53518676757812,211.67855419399052,35.26109223907077
7937,264.56666666666666,139.01473999023438,152.85879516601562,209.60923320772326,34.91638789031494
7938,264.6,139.2252960205078,153.13450622558594,207.9164640980206,34.63440898156836
7939,264.6333333333333,139.3507080078125,153.3182373046875,208.64214594138997,34.755291961484296
7940,264.6666666666667,139.5819854736328,153.60171508789062,207.79382229044842,34.613979495427756
7941,264.7,139.79017639160156,153.85064697265625,205.9906548811966,34.31361060552195
7942,264.73333333333335,139.95286560058594,154.06912231445312,213.9891198875124,35.645982764962405
7943,264.76666666666665,140.1056671142578,154.2505340576172,206.70550005754635,34.43268842989533
7944,264.8,140.2462921142578,154.4214324951172,204.54803963502465,34.073301947639955
7945,264.8333333333333,140.4573516845703,154.6721649169922,204.16874322251243,34.01011932699864
7946,264.8666666666667,140.76895141601562,155.03262329101562,202.84989771691025,33.79042804462383
7947,264.9,141.04290771484375,155.34115600585938,202.31543450898693,33.70139797473918
7948,264.93333333333334,141.3357391357422,155.6658935546875,200.57859855131974,33.41207847735017
7949,264.96666666666664,141.54689025878906,155.90325927734375,198.95384830565072,33.141430047724725
7950,265.0,141.69000244140625,156.0892791748047,196.49422404749774,32.73170957240106
7951,265.03333333333336,141.72140502929688,156.148193359375,196.36694533017425,32.7105076768727
7952,265.06666666666666,141.82672119140625,156.28994750976562,195.6112113509278,32.584618657780155
7953,265.1,142.0167694091797,156.51280212402344,194.8148021474998,32.45195402158662
7954,265.1333333333333,142.25975036621094,156.7917022705078,194.60211221358696,32.41652445524922
7955,265.1666666666667,142.48391723632812,157.0573272705078,193.53614288974384,32.238956903377115
7956,265.2,142.71583557128906,157.3412628173828,193.35421003515089,32.208650804624945
7957,265.23333333333335,142.99740600585938,157.68699645996094,213.18576625410006,35.51216133616341
7958,265.26666666666665,143.173583984375,157.88658142089844,204.7217095364708,34.102231616199724
7959,265.3,143.19662475585938,157.94337463378906,199.35697530840386,33.208582331914606
7960,265.3333333333333,143.13014221191406,157.89590454101562,198.2496966493008,33.024133533680626
7961,265.3666666666667,143.13018798828125,157.89674377441406,196.70112987416076,32.76617563093281
7962,265.4,143.03440856933594,157.8042449951172,194.89262007513904,32.46491681384864
7963,265.43333333333334,142.89938354492188,157.67869567871094,194.19818091155108,32.3492381921057
7964,265.46666666666664,142.9547882080078,157.76345825195312,195.62309589120383,32.586598366459135
7965,265.5,142.75027465820312,157.5524444580078,194.72198244806935,32.436492256951645
7966,265.53333333333336,142.37646484375,157.1699981689453,193.8335537107977,32.288499146491965
7967,265.56666666666666,142.54904174804688,157.3818817138672,193.51021073611435,32.234637164589365
7968,265.6,142.69979858398438,157.55628967285156,193.56820841801022,32.24429833040169
7969,265.6333333333333,142.26446533203125,157.10658264160156,194.61328588996594,32.41838574929928
7970,265.6666666666667,142.4810028076172,157.34043884277344,196.86642553137054,32.79371033059941
7971,265.7,142.72720336914062,157.60800170898438,198.83936921247079,33.12236029415694
7972,265.73333333333335,142.84930419921875,157.77835083007812,231.92472029287399,38.63366785504947
7973,265.76666666666665,142.94476318359375,157.86285400390625,224.87739716119802,37.45973546529574
7974,265.8,142.97007751464844,157.8809814453125,220.40602137062046,36.71490047344952
7975,265.8333333333333,142.7020263671875,157.58058166503906,218.27585012818756,36.36005978138957
7976,265.8666666666667,142.8691864013672,157.74530029296875,217.14917338319813,36.172379679454075
7977,265.9,142.79696655273438,157.65467834472656,215.92126204259426,35.9678360722507
7978,265.93333333333334,142.59486389160156,157.42271423339844,214.76655615855586,35.77548691887939
7979,265.96666666666664,142.82130432128906,157.64027404785156,214.33575277973478,35.70372434597561
7980,266.0,142.898193359375,157.72219848632812,214.07354455940285,35.66004609865305
7981,266.03333333333336,142.7093048095703,157.4886016845703,213.22346546744078,35.518441213896
7982,266.06666666666666,142.7677001953125,157.5377197265625,213.84873890589958,35.622598314137385
7983,266.1,142.96319580078125,157.72348022460938,213.21405092187376,35.5168729531863
7984,266.1333333333333,143.0730438232422,157.8179931640625,212.94404748942605,35.471896191262275
7985,266.1666666666667,143.049560546875,157.76156616210938,213.19771650767171,35.51415199126343
7986,266.2,143.1187286376953,157.79037475585938,212.7324767658798,35.43665306128882
7987,266.23333333333335,143.35975646972656,158.0189208984375,223.2406245168239,37.18708436274347
7988,266.26666666666665,143.25059509277344,157.86111450195312,213.68237364634237,35.59488544173536
7989,266.3,143.1398468017578,157.70277404785156,208.22537759768053,34.68586732342486
7990,266.3333333333333,143.0245361328125,157.55018615722656,206.49054252165914,34.39688112986315
7991,266.3666666666667,142.9197998046875,157.39459228515625,204.4504523514266,34.057046006071324
7992,266.4,142.8978729248047,157.3206329345703,203.64572623777448,33.92299595159735
7993,266.43333333333334,142.88177490234375,157.26025390625,202.30839407280817,33.70022518956759
7994,266.46666666666664,142.96482849121094,157.2978057861328,202.3407132443552,33.70560886810483
7995,266.5,143.19253540039062,157.493408203125,201.46500481565056,33.55973468733738
7996,266.53333333333336,143.4858856201172,157.76052856445312,201.63845669366913,33.58862803788554
7997,266.56666666666666,143.96249389648438,158.2072296142578,200.45133873407576,33.390879730168365
7998,266.6,144.4700164794922,158.6969757080078,199.92759789338544,33.30363577594131
7999,266.6333333333333,144.97178649902344,159.19619750976562,199.85207850865913,33.29105587146864
8000,266.6666666666667,145.48399353027344,159.69578552246094,200.37861978994653,33.37876631883942
8001,266.7,145.89273071289062,160.1034698486328,200.86011477607732,33.45897302274126
8002,266.73333333333335,146.4032745361328,160.61325073242188,225.5060737863016,37.564459463202546
8003,266.76666666666665,146.5980987548828,160.79185485839844,216.3855931700228,36.04518364662388
8004,266.8,146.8728790283203,161.04884338378906,211.84021990740652,35.2880222682103
8005,266.8333333333333,147.14283752441406,161.29623413085938,208.97965567127304,34.811513819963565
8006,266.8666666666667,147.41065979003906,161.5545654296875,207.34460065104165,34.53914883663371
8007,266.9,147.7220916748047,161.8552703857422,206.18851754433388,34.3465702676007
8008,266.93333333333334,148.10110473632812,162.21417236328125,205.77810087804303,34.27820368232409
8009,266.96666666666664,148.42845153808594,162.52044677734375,205.56417775762228,34.242568693650114
8010,267.0,148.77932739257812,162.8462677001953,205.1643745177188,34.1759700768304
8011,267.03333333333336,149.01248168945312,163.06239318847656,204.96478489190017,34.142722739929646
8012,267.06666666666666,149.33258056640625,163.3663787841797,204.92042774475473,34.13533379369032
8013,267.1,149.63018798828125,163.6610565185547,204.4427551107755,34.05576381140773
8014,267.1333333333333,149.8806610107422,163.8913116455078,204.73070457007887,34.1037299952441
8015,267.1666666666667,150.12200927734375,164.11004638671875,204.5177478757607,34.068255992363305
8016,267.2,150.37767028808594,164.354736328125,204.79083911125284,34.11374711583132
8017,267.23333333333335,150.71829223632812,164.6973876953125,223.99221543918367,37.3122832377088
8018,267.26666666666665,150.76243591308594,164.71585083007812,216.04916132411154,35.98914134042046
8019,267.3,150.62205505371094,164.54257202148438,212.30612265571042,35.36563164080325
8020,267.3333333333333,150.0707550048828,163.93963623046875,209.55989872682852,34.908169827375026
8021,267.3666666666667,149.7379150390625,163.5595245361328,207.86448494440097,34.62575037306043
8022,267.4,149.3180694580078,163.08912658691406,206.12592060329726,34.33614296418217
8023,267.43333333333334,148.8939666748047,162.61221313476562,205.3519622867646,34.20721816264822
8024,267.46666666666664,148.6197509765625,162.29893493652344,204.52143131590418,34.0688695742311
8025,267.5,148.15621948242188,161.78720092773438,204.09655477784713,33.998094285465115
8026,267.53333333333336,147.8119354248047,161.3961639404297,203.5188806852835,33.90186621200927
8027,267.56666666666666,147.6306610107422,161.17669677734375,203.95195166405207,33.97400651827019
8028,267.6,147.47134399414062,160.9739990234375,203.18573447102048,33.846371221338366
8029,267.6333333333333,147.33009338378906,160.79054260253906,203.314793086699,33.8678696096329
8030,267.6666666666667,147.26007080078125,160.6874237060547,202.9087114197075,33.800225141959224
8031,267.7,147.0185089111328,160.40843200683594,203.22185375072337,33.852387916123824
8032,267.73333333333335,146.8243408203125,160.18898010253906,220.5821503625213,36.74423977356444
8033,267.76666666666665,146.87088012695312,160.20230102539062,213.14936914714056,35.506098361335276
8034,267.8,146.6610107421875,159.95277404785156,209.64061967985518,34.92161620119941
8035,267.8333333333333,146.58267211914062,159.8502655029297,206.22807966283668,34.35316046524737
8036,267.8666666666667,146.75852966308594,159.99473571777344,205.224460839974,34.185979165183326
8037,267.9,146.57130432128906,159.76344299316406,204.13834007257384,34.005054816432484
8038,267.93333333333334,146.40728759765625,159.53953552246094,203.67311147158694,33.927557742276264
8039,267.96666666666664,146.51808166503906,159.61976623535156,203.2330729118442,33.854256786953144
8040,268.0,146.39248657226562,159.45230102539062,202.4405107058229,33.72223297774805
8041,268.03333333333336,146.2648468017578,159.2841796875,201.50996624225047,33.56722429353097
8042,268.06666666666666,146.37222290039062,159.349365234375,202.27607782606418,33.69484199823958
8043,268.1,146.2224578857422,159.1613311767578,202.3690065583731,33.71032192540595
8044,268.1333333333333,146.10218811035156,159.0122528076172,202.5078631184708,33.73345244040899
8045,268.1666666666667,146.22900390625,159.12525939941406,200.3362909901334,33.37171525161977
8046,268.2,146.1318359375,158.99974060058594,200.69346305924404,33.43121243272102
8047,268.23333333333335,146.05482482910156,158.9290008544922,221.6177140918807,36.916742407661765
8048,268.26666666666665,146.2236785888672,159.08956909179688,214.28359903481822,35.695036654314464
8049,268.3,146.28416442871094,159.12879943847656,209.8908444149955,34.96329825774915
8050,268.3333333333333,146.32748413085938,159.14047241210938,207.8133178981052,34.617227044157765
8051,268.3666666666667,146.39015197753906,159.1966552734375,207.804427074399,34.61574602424066
8052,268.4,146.26751708984375,159.0579376220703,209.0820375064465,34.82856843065572
8053,268.43333333333334,146.36419677734375,159.14332580566406,208.370108986964,34.70997645855593
8054,268.46666666666664,146.5596466064453,159.34304809570312,208.95973087557573,34.80819477774125
8055,268.5,146.4871368408203,159.2745819091797,208.72032310929902,34.76831459544515
8056,268.53333333333336,146.62049865722656,159.41720581054688,209.28630737872126,34.86259539590673
8057,268.56666666666666,146.92543029785156,159.73519897460938,208.45074990344685,34.72340950001434
8058,268.6,147.05874633789062,159.87493896484375,207.38348764936356,34.54562657378545
8059,268.6333333333333,147.28118896484375,160.09426879882812,207.26334393998388,34.52561321704975
8060,268.6666666666667,147.76129150390625,160.58355712890625,206.8892987629874,34.4633053392495
8061,268.7,147.91452026367188,160.73338317871094,205.7943257989289,34.28090640501655
8062,268.73333333333335,148.26524353027344,161.11427307128906,239.87604257487644,39.95818705103435
8063,268.76666666666665,148.70742797851562,161.56283569335938,232.79055989326912,38.77789810137755
8064,268.8,148.91412353515625,161.77316284179688,228.23768470182483,38.01948706304738
8065,268.8333333333333,148.99813842773438,161.86062622070312,225.48267264137212,37.56056133600208
8066,268.8666666666667,149.38307189941406,162.25025939941406,223.00713059383435,37.14818929948518
8067,268.9,149.40869140625,162.26846313476562,221.52672308409873,36.90158526370572
8068,268.93333333333334,149.63978576660156,162.48316955566406,220.29918013859918,36.69710302319962
8069,268.96666666666664,149.89425659179688,162.73153686523438,218.59241319360717,36.41279237629862
8070,269.0,149.65838623046875,162.4659423828125,217.99793691816689,36.31376542072414
8071,269.03333333333336,149.71226501464844,162.50198364257812,218.08826532716378,36.328812189980354
8072,269.06666666666666,149.97067260742188,162.75839233398438,217.70498938289685,36.264966664980086
8073,269.1,149.9574432373047,162.7293243408203,216.79023292725807,36.11258792315911
8074,269.1333333333333,150.0753173828125,162.82144165039062,215.92063801387275,35.96773212249351
8075,269.1666666666667,149.928955078125,162.6645965576172,215.68670763981524,35.92876435587885
8076,269.2,149.7733917236328,162.5132598876953,218.19739339689446,36.346990578184574
8077,269.23333333333335,149.67269897460938,162.40792846679688,229.4612909859249,38.223313540473235
8078,269.26666666666665,149.6461944580078,162.38670349121094,221.35260175469767,36.87258039696247
8079,269.3,149.19723510742188,161.92166137695312,216.69002362261267,36.095895209304516
8080,269.3333333333333,149.26177978515625,162.00021362304688,214.77469663114192,35.7768429464459
8081,269.3666666666667,149.16896057128906,161.90269470214844,212.48519578635745,35.395461371081446
8082,269.4,148.90281677246094,161.63990783691406,212.49429831198557,35.39697765598335
8083,269.43333333333334,148.8068389892578,161.52493286132812,208.8109886156977,34.78341751787486
8084,269.46666666666664,148.6558837890625,161.3541717529297,208.41710068962192,34.71780426505339
8085,269.5,148.4711456298828,161.13739013671875,207.97398871091266,34.64399134426414
8086,269.53333333333336,148.46731567382812,161.10919189453125,206.10537422229154,34.33272037922272
8087,269.56666666666666,148.46458435058594,161.1006622314453,207.50002989805031,34.56504000466577
8088,269.6,148.01593017578125,160.6098175048828,208.63673851406898,34.7543912004494
8089,269.6333333333333,148.0197296142578,160.58773803710938,208.6060850637847,34.7492849952316
8090,269.6666666666667,147.57000732421875,160.08938598632812,208.83139032991556,34.786816004460384
8091,269.7,147.11607360839844,159.5916290283203,209.11173321163886,34.83351509614992
8092,269.73333333333335,146.8685302734375,159.31732177734375,227.46370659714685,37.89055896523422
8093,269.76666666666665,146.56765747070312,158.98388671875,220.07003181825115,36.658931843832924
8094,269.8,146.01727294921875,158.3981475830078,215.8521141931018,35.95631752844558
8095,269.8333333333333,146.0463104248047,158.4117431640625,213.42277536558936,35.55164195418609
8096,269.8666666666667,145.60006713867188,157.93226623535156,211.0275863160163,35.1526549980979
8097,269.9,144.847412109375,157.11788940429688,209.40558159601656,34.88246391397086
8098,269.93333333333334,144.44308471679688,156.6746368408203,207.85660734687426,34.62443813482227
8099,269.96666666666664,143.8165283203125,155.99130249023438,206.740085840748,34.438449677161394
8100,270.0,143.12037658691406,155.2315216064453,206.8888073453152,34.463223479639616
8101,270.03333333333336,142.41783142089844,154.46717834472656,206.77464500947588,34.44420649102881
8102,270.06666666666666,141.6049346923828,153.58584594726562,207.1110363618546,34.50024205188105
8103,270.1,141.2194061279297,153.17218017578125,206.93005207307712,34.470093963782546
8104,270.1333333333333,140.81956481933594,152.7446746826172,206.62898967975588,34.41994344730232
8105,270.1666666666667,140.4510040283203,152.346435546875,206.085396893367,34.32939258609517
8106,270.2,140.1063232421875,151.963623046875,205.89479021984027,34.29764161575148
8107,270.23333333333335,139.4081573486328,151.23306274414062,219.11889221480521,36.50049245247822
8108,270.26666666666665,139.0982666015625,150.8931121826172,210.53656053983374,35.07086066965655
8109,270.3,138.41061401367188,150.16098022460938,206.38238570226744,34.37886453106609
8110,270.3333333333333,137.6894989013672,149.3993377685547,203.34891396581125,33.873553413881446
8111,270.3666666666667,136.9224853515625,148.58729553222656,201.4855391565309,33.563155266671025
8112,270.4,136.0536346435547,147.6580352783203,200.59925780454034,33.41551986439183
8113,270.43333333333334,135.1629180908203,146.7157745361328,199.21752118192487,33.18535227521085
8114,270.46666666666664,134.2139129638672,145.70542907714844,197.9017949449746,32.966180595873176
8115,270.5,133.23104858398438,144.6452178955078,196.39450616579822,32.71509871903483
8116,270.53333333333336,132.3238525390625,143.65673828125,195.90971544087216,32.634343015967254
8117,270.56666666666666,131.22189331054688,142.48651123046875,195.9585532407398,32.64247834253561
8118,270.6,130.043212890625,141.2233123779297,195.70328655478187,32.59995640547213
8119,270.6333333333333,128.974365234375,140.07640075683594,196.13419318330025,32.67173617755377
8120,270.6666666666667,127.74981689453125,138.7613525390625,195.40816068508738,32.55079478608628
8121,270.7,126.33914184570312,137.25244140625,195.87868730708388,32.629174396540115
8122,270.73333333333335,124.63676452636719,135.4472198486328,206.6760127249174,34.42777647478645
8123,270.76666666666665,123.25833892822266,133.97396850585938,198.50858120576,33.06725813012044
8124,270.8,121.80963134765625,132.42933654785156,194.58528886842643,32.413722047949456
8125,270.8333333333333,120.4448013305664,130.9794464111328,192.1122588593828,32.001768462991755
8126,270.8666666666667,119.15669250488281,129.60423278808594,190.28198977509498,31.696885017197584
8127,270.9,117.78231811523438,128.13392639160156,190.38061004954946,31.71331303281505
8128,270.93333333333334,116.40058135986328,126.66958618164062,190.1998037145096,31.68319458798003
8129,270.96666666666664,115.4959487915039,125.6958236694336,189.94903645833332,31.641422159099648
8130,271.0,114.9903335571289,125.14873504638672,188.9116213311844,31.468611121968877
8131,271.03333333333336,114.64827728271484,124.77831268310547,190.04105853903863,31.656751057618138
8132,271.06666666666666,114.17171478271484,124.26546478271484,189.738723932389,31.60638861777284
8133,271.1,113.82625579833984,123.89363861083984,190.4987620539548,31.732994614359445
8134,271.1333333333333,113.72444152832031,123.77641296386719,193.14792340525682,32.17428789095106
8135,271.1666666666667,113.95427703857422,124.0091552734375,197.26414206414012,32.85996134691228
8136,271.2,114.43045806884766,124.52052307128906,204.5367293573343,34.071417898750795
8137,271.23333333333335,114.97554779052734,125.14285278320312,227.6432875178388,37.920473282407286
8138,271.26666666666665,115.12626647949219,125.28095245361328,217.63489052324655,36.253289703346475
8139,271.3,115.43468475341797,125.58921813964844,213.6475250446297,35.589080414560684
8140,271.3333333333333,115.73064422607422,125.89030456542969,214.00768031471827,35.64907453275247
8141,271.3666666666667,115.7707748413086,125.92634582519531,216.04078597183735,35.98774618695204
8142,271.4,115.75263214111328,125.8951416015625,214.43785923534733,35.72073308435852
8143,271.43333333333334,115.56037139892578,125.68452453613281,215.41737603359527,35.88389950574804
8144,271.46666666666664,115.17730712890625,125.26528930664062,217.11223713392087,36.166226895117035
8145,271.5,114.84661865234375,124.90646362304688,218.52392193410367,36.401383206257194
8146,271.53333333333336,114.81654357910156,124.81786346435547,224.29035084767887,37.36194618149974
8147,271.56666666666666,114.22962188720703,124.15198516845703,229.33962670392742,38.20304688905903
8148,271.6,113.9665756225586,123.81207275390625,239.3256846273754,39.86650925955834
8149,271.6333333333333,114.33184814453125,124.13429260253906,254.87105624435114,42.456033666336324
8150,271.6666666666667,114.40921783447266,124.17171478271484,276.0357047399888,45.98160868575118
8151,271.7,114.75202178955078,124.46106719970703,298.92881118007205,49.79510760583007
8152,271.73333333333335,115.3740463256836,125.13482666015625,390.861082107606,65.10904574786905
8153,271.76666666666665,115.2110366821289,124.88560485839844,381.0563122090461,63.4757820613685
8154,271.8,115.61650848388672,125.23721313476562,384.31781956138866,64.01907900529964
8155,271.8333333333333,115.92743682861328,125.4939956665039,394.30105405862776,65.68207105374691
8156,271.8666666666667,116.47782897949219,126.0022201538086,406.19739286404405,67.66374511384369
8157,271.9,116.90863037109375,126.39249420166016,442.0070437713742,73.62886240454058
8158,271.93333333333334,117.54717254638672,126.98754119873047,464.3513285134758,77.35093943925642
8159,271.96666666666664,118.00935363769531,127.38331604003906,478.7114963986225,79.74303440747252
8160,272.0,118.99299621582031,128.3390655517578,497.5137972594592,82.87509314382014
8161,272.03333333333336,120.0770263671875,129.39761352539062,520.775644275588,86.75001630932499
8162,272.06666666666666,121.24053192138672,130.50839233398438,545.0812489916883,90.79880704811369
8163,272.1,122.32767486572266,131.56256103515625,565.1965116209874,94.14957696283462
8164,272.1333333333333,123.27110290527344,132.48114013671875,581.6949971084885,96.89786963138054
8165,272.1666666666667,123.8146743774414,132.993896484375,601.6702714305217,100.22532050637311
8166,272.2,124.34043884277344,133.46380615234375,625.2962863839713,104.16090621408627
8167,272.23333333333335,125.16551208496094,134.22096252441406,754.0914129995745,125.61540290047996
8168,272.26666666666665,125.17294311523438,134.16439819335938,722.1850019363519,120.30048137807125
8169,272.3,124.87029266357422,133.83856201171875,785.5407061368018,130.85417841266093
8170,272.3333333333333,124.8489990234375,133.74684143066406,728.2513708925594,121.31100791031994
8171,272.3666666666667,124.51813507080078,133.3564453125,682.7362991082645,113.72917634233244
8172,272.4,124.10022735595703,132.85882568359375,657.3070311156683,109.49320748061562
8173,272.43333333333334,123.62379455566406,132.3137969970703,631.820772048287,105.24774513217096
8174,272.46666666666664,123.00411224365234,131.63844299316406,638.4174064394396,106.34660247565363
8175,272.5,122.42086791992188,130.9891357421875,654.2732014792495,108.98783674499846
